RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
102001,0,United States,country,,0.2608741492082157,0.2612579571500232,0.2618472118610644,0.2622054245083037,0.2624660282231422,0.2625983723362983,0.2628482909294944,0.26317577701987727,0.26354437257507257,0.263876874391674,0.2641595799103918,0.26442796321058,0.26453181956349203,0.2645837416745372,0.26450808620669325,0.26469263787207387,0.2648824274528623,0.2651216860230163,0.26516192199705785,0.26518653870976666,0.26499740799575877,0.26478683621695476,0.2644730814262096,0.263847997909362,0.2635007113378129,0.26332124215362074,0.26329127718129897,0.2628115439791177,0.26238785616078575,0.2622531500104548,0.26224691120943433,0.2622116364730207,0.262916794622052,0.2635920749914674,0.26435509996696255,0.2650229834872258,0.26569905012249834,0.2664528879739506,0.2671012010091375,0.267841470211236,0.26832204515577607,0.26831408373363735,0.26822115278806213,0.2680894422624234,0.2671519591802201,0.2662906303550583,0.2655383601774003,0.2647371223443336,0.2636626358763615,0.262554696917146,0.2616051865589772,0.26069241261795884,0.2600536720225981,0.26014292357090973,0.2603584617528797,0.2606984989815751,0.2619783633531416,0.26333695406229746,0.26461165660306807,0.2660323791191636,0.26761497773072146,0.2688571404481517,0.26742151491708754,0.2643184477373567,0.26110675372340836,0.2594085302710082,0.2587423276443616,0.25819895519117947,0.258735168402397,0.2599273028079729,0.26123528933585455,0.2609386185118045,0.2606004392751366,0.26081937580144354,0.2633750060620188,0.26701962229960885,0.27107831358543655,0.2729744005738847,0.2745273105616721,0.2767569595893607,0.28139104494810546,0.2857850299291512,0.2892017631404303,0.2897123903829086,0.28919004843215973,0.2888308504626548,0.28803649770520834,0.2878513932990647,0.2875738296366257,0.2880373537252811,0.28797746968393284,0.287564203619255,0.28778523137651774,0.2879324650195342,0.28802083182671057,0.28801497564749184,0.2879921427380058,0.28797076986413467,0.2884557872334981,0.28859408439839007,0.2887766926656549,0.28857710713100165,0.2887270872157074,0.288976914129591,0.28937072856952295,0.28991993082718076,0.2903256134398285,0.29084708734749937,0.2908815116968336,0.2909189049726777,0.2910308250506766,0.29092531716460024,0.29068417434378124,0.29061502321066,0.29050789060134397,0.2904552427014135,0.2905003643725332,0.2913449291544753,0.29234480054737244,0.2931722492253171
394913,1,"New York, NY",msa,NY,0.38927832851543237,0.3910890638820759,0.39248385995718577,0.39335422370584106,0.39316105167874904,0.3927392916001597,0.39237331293058597,0.39257334550747053,0.39250398011544646,0.39234200300843464,0.3916106620083611,0.39090866174521705,0.3899293225237141,0.3890457634681721,0.3879217006944981,0.38690862159622236,0.3861116250402734,0.3854713755919496,0.385156002657655,0.3844248721310561,0.38450956913102624,0.3847151260176615,0.3855166713951391,0.3846052542878699,0.38345320817116824,0.38186383957537334,0.3807051172923057,0.37929360038874005,0.3783150033594641,0.377065077635682,0.3759000810935547,0.3743959852154834,0.3729555597159112,0.37097678905069514,0.36917798129476864,0.3684225680983921,0.3682029294150341,0.36806106196730576,0.36748656851787254,0.36735697843955367,0.366858582217199,0.3668158725428057,0.36680466453955474,0.36730507366405346,0.3674422866843274,0.3671916995547389,0.367180128929035,0.36653508280401653,0.36604759323501396,0.36540551065930005,0.36491181971015446,0.3640949222968834,0.36355120558315285,0.36368432207630075,0.3638980634393503,0.3640957929774062,0.3652676034447934,0.36713216225758777,0.36871003098354627,0.3706695184511683,0.3723601661857041,0.37388200143136907,,,,,,,,0.3301079181389789,0.3286916083245735,0.32613989960376155,0.32360223573644625,0.3222837621962849,0.32452218447751296,0.32831447605858244,0.33314018690853336,0.3357616137152987,0.33890029650059567,0.3438429568887202,0.351948788729794,0.35972752857735135,0.36621284264072285,0.3688634567893122,0.369989215106423,0.3706855569777748,0.3712723217250819,0.3720308568094221,0.3734352785595327,0.37581689977107896,0.3781584122963782,0.37973105858520173,0.3811441060048331,0.3815398826299036,0.381271028541638,0.3805273700747751,0.38037353138461316,0.38043189934615446,0.3808448985177391,0.3817228682183077,0.382137039445431,0.3821972283291448,0.3820100801984487,0.3820359574091759,0.3828081916996589,0.38329121649407694,0.3833029120424008,0.3834085259783572,0.38391729613178144,0.38445763944641,0.38498063497636753,0.38479007936719445,0.38436266421244253,0.3838906720216787,0.38344437447230717,0.382998252340519,0.3825858121927481,0.38401593544000534,0.3861497062356837,0.38833809756764776
753899,2,"Los Angeles, CA",msa,CA,0.3491472371315153,0.34993190907257143,0.3512029873709165,0.35221718749106984,0.3527734074643236,0.3528577443085027,0.3532432438873196,0.3537736080929936,0.3544719399818462,0.35484841044140336,0.3554394216850489,0.35606890256750345,0.35632462112804536,0.3563600121727444,0.35618529318901726,0.35612772154590344,0.3564055273711995,0.35680697708927744,0.35717737857477344,0.3570996682817107,0.35736671178044777,0.35752483253351525,0.357771493999065,0.3576253465404208,0.35832727537035686,0.359095428110642,0.3604021675075615,0.36082299325414574,0.3609957298056624,0.3606058684983262,0.36030569436521903,0.35974253832320374,0.3592562383695562,0.35854866957678827,0.3582898244316051,0.35808414051091625,0.3581701895058152,0.3583054905828001,0.35759329912997795,0.35691758395716233,0.3559351792899691,0.3559915668534001,0.35587793142769786,0.35602801043924,0.3557289470008564,0.35569115549166724,0.3556394669175394,0.35545814439052403,0.35457135621977126,0.35371209760158867,0.35325347251019695,0.35300978367590247,0.35316049360358026,0.35352620531308687,0.35405998272779865,0.35459340734730366,0.35581510808685113,0.3570106669041513,0.357946937279282,0.35895874020507695,0.3601523725531859,0.36096219294808146,0.35752615113596137,,0.3482910502890198,0.34409074539676815,0.34057283648736153,0.3373227205459344,0.3372049496256415,0.3383995073339141,0.3396600413318586,0.33788487002618656,0.33620917100345066,0.3352979184191891,0.3389454179106875,0.34334358123076486,0.3481658114465966,0.35000630224380697,0.3522027451102471,0.3556773112723919,0.3608275441592146,0.3651944537538104,0.36827782516990454,0.36958993208221597,0.3698556777267411,0.37068079672544885,0.37132460164215003,0.373167987901621,0.3742063228408276,0.37502473690091226,0.37470095038728723,0.37391420315053625,0.37334958037828125,0.3725288889963546,0.37198010598786124,0.37071677062439246,0.3691934428804034,0.36769768279399534,0.3667529597502607,0.3658003027054971,0.36455000217109257,0.36365382068973806,0.3631460417129634,0.36313458915730734,0.36340594660309467,0.36406412741491884,0.3640836430110087,0.36472983904808176,0.3645584907528956,0.3643310806774368,0.3641533835180584,0.363407543980535,0.36312079601122105,0.36302193507540387,0.36300944663432805,0.36271598090516793,0.3628621227525583,0.364031044121055,0.36564866902385845,0.3667728656513316
394463,3,"Chicago, IL",msa,IL,0.2584751372477517,0.25819322012176654,0.25846189863890595,0.2587011608103826,0.2590495053902383,0.2587888573113394,0.2584566554979716,0.2582995866526018,0.25779699509260395,0.25746196843344976,0.2571333386192553,0.25724641950089205,0.2571120268785007,0.2568220387761905,0.2566249875678582,0.2562494267026076,0.255964206191821,0.2560826651484182,0.25655069031220457,0.257178721549508,0.25689683823123116,0.25662617082188216,0.25578004718445,0.25488542465524705,0.25432681324765316,0.25452720758485675,0.25478739460649413,0.2546029781376212,0.2542290365883782,0.2536247829130283,0.2530314259666384,0.25210676813568544,0.25216822672198597,0.25186133032224567,0.25196358130739194,0.25148131239339677,0.2510583186230561,0.25064995192975553,0.24993289213112246,0.2493481359287048,0.24871197290904612,0.2483575894070522,0.24791892891976378,0.24725817704894532,0.24633358718368073,0.24560195687257796,0.24526416667972692,0.24565107631474034,0.24561394966735944,0.24531968315932612,0.2450190128536985,0.24478439517848632,0.24473827183893848,0.24490447147504077,0.24514964517794693,0.24572574845946343,0.24660864417667122,0.24757682977997647,0.24818446193772636,0.24855145109701096,0.2491632869390177,0.24956203295990298,0.24793150277416687,0.24401440265827035,0.24015803832963478,0.23777687528062885,0.23637236814908402,0.23526720535569398,0.23492713564306544,0.23448037597692017,0.2340720537994743,0.23264281641305445,0.23100770360747427,0.23045189121976753,0.23201853376720888,0.23531705194387892,0.23834947883795754,0.23945209155658292,0.23975646401841302,0.24042401101011285,0.24350280454512493,0.24671444809828585,0.24959076805447875,0.24989793165676064,0.24970252082847333,0.24913542154546564,0.2488850517180621,0.24883121053285362,0.24911896862386929,0.24920872339449923,0.24943502374340634,0.24944409659185188,0.25027127524273773,0.2512146594163314,0.2518947981652471,0.2522811497405894,0.2524714115819812,0.2529390622593463,0.2537876882711474,0.2541882363288862,0.2548828406365631,0.2557083481763791,0.2565884314792474,0.25753324994001464,0.2579678077173204,0.258233393645916,0.25835380566550564,0.25912553221409196,0.2595725869149524,0.26002397323816334,0.26044143478806886,0.26088628112589424,0.2609742234228924,0.2612012184375772,0.2614369691476635,0.26176344718867073,0.2623406474607042,0.26376399563573855,0.2654054521954166,0.26664439578445076
394514,4,"Dallas, TX",msa,TX,0.212949289174873,0.21315552896568674,0.21389437379340606,0.2153280777481791,0.21624453726561046,0.21677527312880798,0.21703406700489095,0.21728797969642183,0.21716432200202548,0.21694098620571964,0.21684654480320573,0.2168607754678884,0.2165478656045916,0.21648877926591775,0.21633676390074477,0.21644913061128906,0.2162535101226471,0.21653476962644344,0.21679170473798035,0.21734298072010455,0.21810582627595584,0.2189893347441805,0.21947652879409799,0.21921281177006557,0.21921192465147094,0.21904278687641016,0.21940165884350932,0.21914460159100616,0.21953118393591423,0.21920864885803817,0.21910311325197682,0.21882613680335175,0.21900296718726914,0.2189333622088536,0.21932347633030302,0.2193566898751616,0.21951498806627365,0.21956383667789836,0.21928921220921857,0.21922738609086898,0.21880706629247043,0.21904134570000675,0.2190469983039911,0.21901038781048623,0.2186981804015749,0.21894195491421561,0.21899337280962008,0.21915199269583543,0.2186364052195725,0.2181909618510944,0.21844955034286015,0.2187724667369262,0.2191234518137167,0.2192611199693736,0.21946464105444632,0.21969843043252058,0.2200576556560352,0.22008915641182342,0.22009815226104998,0.22030707160452398,0.220877998609599,0.22130866604389213,0.22072510467541506,0.21843389995846396,0.21607806039986255,0.21481725179716624,0.21449853938230667,0.2146252818286001,0.21587464699554892,0.217691939867968,0.21913275522170528,0.2185278207010101,0.2174065804168169,0.21700902252347662,0.21821648068013308,0.2207784258887167,0.22364525285197726,0.22553161076923794,0.22729660404768026,0.2296958340991695,0.23447860235995455,0.23906280237436942,0.24304562942259422,0.244150259812767,0.2443133305810168,0.2441954733037377,0.24377485389120362,0.2441507760960643,0.24455780855151035,0.24577591414559743,0.24589854521466295,0.2450645317015828,0.24401600109614177,0.24258697438401888,0.2415548525614579,0.24038711431085535,0.2396634142511634,0.239164317960267,0.23967483849253685,0.23929670856854204,0.23888652196591914,0.2377601884780389,0.23725286338814353,0.23670317770236893,0.23651506313201676,0.23658868721649065,0.236675727430853,0.23658661919635016,0.2357453661707275,0.2349414465983749,0.234216724884595,0.23358940354372254,0.23281422827664008,0.2320822117692733,0.2312957437103353,0.23088979512712818,0.23062336606735756,0.2310174153191337,0.2311848825440363,0.23140533006947434
394692,5,"Houston, TX",msa,TX,0.24050322792286397,0.24062920776259575,0.2417968746858496,0.2425301107947084,0.2431564812584259,0.24330992667992196,0.24357843963168999,0.24398867669300034,0.24349746245700676,0.2428723826914367,0.24228847869499598,0.24181073451571364,0.24165686693622546,0.24116676024119027,0.24115160818482254,0.24038286674514941,0.23946966546076573,0.23902656814104897,0.23917266034205648,0.23946253526468475,0.2393628204806796,0.23946674847255883,0.23910156997316678,0.23855139030012118,0.238088172856016,0.23850026695234733,0.2388757539191385,0.23847222183713054,0.23846750476359527,0.2376264536046486,0.23716642177285524,0.2361956274685386,0.2373994044154534,0.23846052648517868,0.2399094646610926,0.24022537836728527,0.23999549645416596,0.23980157711874922,0.23873114606933726,0.23864742640148925,0.23772632059848506,0.23770953011258877,0.23723403052694073,0.2371511906588267,0.23673001585557904,0.23669172801981403,0.23673356234275664,0.23629288386513062,0.23595126734637561,0.23498558017999654,0.23552673006979943,0.2358812324413046,0.23670402894014,0.23715264493858426,0.2376540245779179,0.23806151656774735,0.23788460977720458,0.23749150755540205,0.2370082805819903,0.23764944007242905,0.23849875264370732,0.2394819946595391,0.2387482810692736,0.2359870363435823,0.23254597569540414,0.2306072796291667,0.23042426772843316,0.23094918306751241,0.23246954291287075,0.2344300909636498,0.2360308575125617,0.23488402813078024,0.23324547083918407,0.2316529713854235,0.23272539509974277,0.23505616024130943,0.23824811388050568,0.24019498397335684,0.2413062834403444,0.24295288103207718,0.2468075336758971,0.25050367835092235,0.25345877977709286,0.2535758371504232,0.2531306978436053,0.2529167727438174,0.25242231623864037,0.2523705177837108,0.25186012659089135,0.25173859236388163,0.25124629131009996,0.25044671140222236,0.24964019623333633,0.24873410125178083,0.2479356118263882,0.24734176450019824,0.24675234155464404,0.24651158705548365,0.24716532229358953,0.24701196142801096,0.24705787486737701,0.24658310562838343,0.24643379784576003,0.24603571317043224,0.24573551183138134,0.24566472826120916,0.24587326963602255,0.2463487981304547,0.24597291606805605,0.24549993870237863,0.24503512087103896,0.24484948192374598,0.24451832738446522,0.24430147454724854,0.24408008689401034,0.24416569345165662,0.24454092608281222,0.2455545837816523,0.24635137816881839,0.24681130059379064
395209,6,"Washington, DC",msa,VA,0.2202429686634697,0.22051047539946667,0.22087706902520365,0.2209284331794653,0.22103958997428655,0.22064285758412283,0.22026485822121847,0.21970463230442192,0.21965415630538626,0.21952743896297316,0.2197134607845536,0.21959209507315364,0.21942811645019328,0.21889517136455197,0.2184005244344475,0.21796657945482537,0.21777370884977124,0.21744268538105535,0.21722569652903512,0.2171270511019547,0.21683134392017422,0.21662303556930337,0.21626018743307654,0.21616984330814118,0.21619953832435337,0.2165790012179622,0.21672557623021357,0.21658802698760382,0.21605490867105978,0.21593059612793442,0.2157599313707626,0.21557041762947335,0.2154830105952819,0.21531450423669474,0.21492107512021247,0.21460456413070347,0.21437103046267666,0.21436487256519643,0.21454411231408518,0.21466376582863267,0.2148243591624221,0.21473047882168925,0.2147058036376658,0.21482678388543028,0.21423443531485933,0.21410643301472304,0.21425363056477237,0.2144107628049252,0.21389272102145815,0.21334825545356473,0.21282038520097496,0.21241342023275334,0.2121665585478371,0.21218997211574836,0.2122069737865533,0.2121044433747891,0.21259558786149732,0.21277997544701416,0.2129485022097995,0.2133995702395886,0.21435656821361043,0.21492339216682962,0.21389782358974788,0.21101421906600418,0.20795519431727522,0.2055772062641298,0.20397555123400019,0.20273709556286068,0.2021518783501383,0.201933189584212,0.20151236290239677,0.20029992439315686,0.19939941605160486,0.19896440706070606,0.19975062433116458,0.2013299863981763,0.2035958637951232,0.2051251474396112,0.20629062722948105,0.20771181044075193,0.2106313371328311,0.213840125396706,0.21624158840806854,0.21632668565821245,0.21511765306243882,0.21423422535763795,0.21345897465051653,0.21333983744913637,0.21311074772523553,0.2130668980365746,0.21284149051361761,0.2122316080845489,0.2120927610132289,0.2114403406086314,0.21101853735215387,0.21064587744847704,0.210755049843327,0.21087641346152505,0.21141206484600106,0.2114417746450328,0.21153041928551347,0.211148774265357,0.21123547963477474,0.21150933862838334,0.21192955298789143,0.21258456383925228,0.21301433156037725,0.2133859306925335,0.2137294186385212,0.21399509643922265,0.21416150009494742,0.2143080996328338,0.21431692240319988,0.21460592821851335,0.21467040288457878,0.21480297108677351,0.214926552218995,0.21568471037905115,0.21658315155484278,0.21751329689217586
394974,7,"Philadelphia, PA",msa,PA,0.23106988794576663,0.2312677131933804,0.23212567661904795,0.23224515774677282,0.23228179084107314,0.23179413702309534,0.23181793579928273,0.23176472687257096,0.23176259626489149,0.23164411056238995,0.23089995556530923,0.23035923969404432,0.22969187883807898,0.22999547608717616,0.22983144130762687,0.22996471504951174,0.22987749037863975,0.23034555779533977,0.2302595786403396,0.2301010282609998,0.2298388780893583,0.22974380509766087,0.23031069107294813,0.23050261065317917,0.2308091263785094,0.23068221250501572,0.23092505371962643,0.23101218215262762,0.23103437940134786,0.23053708285781535,0.23045360741365328,0.2304940221656568,0.23059198137253256,0.2304169896864971,0.23000979417618755,0.23014867096943617,0.2298632156864506,0.22966569156614944,0.22928561242468584,0.2291370443867335,0.2292600882181425,0.2288012271026757,0.2283440755202692,0.22794491181027943,0.22793034885664754,0.22813959147347354,0.22843034831836306,0.2279866178045542,0.22784138437379767,0.22742193611369876,0.22756831287259943,0.2275668740787738,0.22748427926852546,0.2281912028849863,0.228844512401077,0.22946626086415925,0.23016508067008357,0.23085889235605309,0.23151282782921603,0.23258251568410887,0.23362347140826054,0.23462539585756578,0.23313128170802552,0.23054611567015257,0.22766328643792927,0.2257506261471871,0.22483160855070974,0.22385985913958384,0.22435695301683678,0.22487857347750906,0.2254277562325898,0.22441349830163368,0.22340153463297993,0.22267419545569966,0.2238935902170844,0.22636334867426905,0.22937029272592305,0.23035179080327947,0.23070989422390192,0.231721524924502,0.234719410928683,0.23852363590220052,0.24167855924823994,0.2433006363656686,0.24333026124936566,0.2432979271215814,0.24266339652395777,0.24248839929746313,0.242156205257205,0.24227973208021933,0.24204781226766425,0.2415363229744992,0.24143109887186007,0.24097458181751888,0.24083805957858692,0.2400838523155045,0.24013546537902677,0.23968332761119393,0.24032194750043903,0.240611432597154,0.24115654234921824,0.2409901011217745,0.2412443157870542,0.2416605212948964,0.24288707157713557,0.2438118166951766,0.24458105310724287,0.24470674120298583,0.24441664540890728,0.24469477619739227,0.24485625407302566,0.24491254520678132,0.24470226202546347,0.24493922392130082,0.24507767151549123,0.2452428588853458,0.24519621565704655,0.24617254498312507,0.24714193319132688,0.24859515677700347
394856,8,"Miami, FL",msa,FL,0.35715157456268576,0.3586291860952244,0.35992262846727235,0.3613661713383412,0.3626149112212398,0.36346193274578026,0.3640428944768923,0.364434290090478,0.3645578920009048,0.36417842647142895,0.3645151586895715,0.36466632196507004,0.3649443035191843,0.36455433587334424,0.36407250866237445,0.36307945153003784,0.3617411609921682,0.3608357333843359,0.3603414362524607,0.3600285399486002,0.3602586596296187,0.3604487993919518,0.3608043856498609,0.36030631528063706,0.36046040983801325,0.36045663828485575,0.36091789216629394,0.3603928317940984,0.35962863572441517,0.3585806162614694,0.3576929537996191,0.3572275435767522,0.3564450711841849,0.3554399467291688,0.3537071190385113,0.3525686951642344,0.35185681129924673,0.35152811573063597,0.3509988518065949,0.35053011483156843,0.3500633441683726,0.34981650736669084,0.3494583636811664,0.34913841815231367,0.34879200555499373,0.348645597984802,0.34857194658527013,0.3481669062106697,0.3471118520292551,0.3459227767857232,0.34518857389491564,0.3449324007445335,0.34492979937848184,0.3450706003905599,0.345232516540065,0.3452407379424663,0.34595819587875637,0.34677396481406086,0.34785981493951235,0.3490855106540455,0.3505106069975543,0.3516573251854773,0.3487505594065799,0.3443092587551004,0.3396268706460428,0.33801181457094925,0.33716319699952074,0.33695197601673027,0.3384055651438618,0.3417400298013675,0.34521675054112083,0.3450084627575588,0.34473386357882063,0.3464400721320154,0.3517536698488817,0.35851323872442237,0.3657496529961665,0.37120708583811596,0.3779317982986179,0.38556080852925767,0.3963721856474985,0.40575003897320866,0.4141749373344041,0.4196476392027696,0.4241206603744555,0.42690398517114375,0.4291891089985684,0.43148880823210917,0.4337368598927548,0.43398004879141716,0.43254941324920626,0.42967660528347806,0.42758612918288774,0.42523444339652733,0.4233926312959104,0.4213833042141586,0.41897034255136717,0.41652014267191284,0.414273588949301,0.41213341798466835,0.41054736402666175,0.4097037540711692,0.40874748407500433,0.40811528409809517,0.4083485062779218,0.4098314821478746,0.4106454964592034,0.4108046166473387,0.4099325308187341,0.4096753071700048,0.4096234978688469,0.4090474597558127,0.40785697541070887,0.40730065430405576,0.40712658229188586,0.4071933748507859,0.40715601973019516,0.40766725763233785,0.4083133157772606,0.409115524171946
394347,9,"Atlanta, GA",msa,GA,0.20976018184559944,0.21016933382011266,0.21020918369396055,0.2110523387881379,0.21132449385588362,0.2119921128391531,0.2119902793636725,0.21212166169390817,0.2121921094658137,0.21229163808900736,0.21218531447372602,0.21203049830212728,0.21188629765797146,0.21193337030057033,0.21206934999553476,0.21179622281290264,0.2117643540966503,0.21178978470290255,0.21228030878011,0.21267126112441037,0.21325843358491306,0.2140012148548677,0.21444749506760044,0.21433226997830748,0.21414043288302248,0.21426198896693507,0.2147318862607943,0.21500636968303188,0.21541533504539967,0.21566215886980078,0.2161041456718886,0.21624558539757255,0.21666123891760253,0.21626346497023335,0.21649898875493576,0.21653399797800943,0.21716851390934586,0.21749083045798812,0.21779179418359054,0.2182240258624423,0.2185348919449538,0.21881608891530574,0.21902251895151184,0.21924148501986854,0.2194438962992134,0.22058138483472778,0.22158125797675773,0.22215566843665688,0.2221095280102845,0.22206291290355973,0.22232438589632367,0.2225977007397075,0.22288051671201753,0.22336615621781306,0.22374537131937194,0.22431572875334274,0.22525374952197927,0.2258833037347965,0.22633738024825223,0.22729108871789805,0.22838845365999877,0.2292170359033574,0.22777581494666843,0.22501580850980124,0.22240321663109444,0.22123382086335255,0.2212677188065371,0.22148257550713465,0.22289034316471465,0.2247245259269325,0.2266523300695962,0.22662361698670416,0.22661055413980508,0.22723097348780297,0.22983133687916277,0.2333958423062626,0.23704262589237915,0.23934798845039773,0.2411422103376036,0.24395991806472295,0.2493287984754497,0.2547402313805383,0.25858823001189934,0.25878875141028385,0.25763062009223314,0.256245604978482,0.25522774435858336,0.25435692665832726,0.25403029974072433,0.25412330942004235,0.25426403776127654,0.25363581380567274,0.2530576412482732,0.25217037000437986,0.2517340189047286,0.25208481807639266,0.25181883414510803,0.25156012381610127,0.251669516635055,0.25147224775379606,0.25081825604821223,0.2493920020427599,0.24840154006192863,0.24758807353055104,0.24655261866494854,0.24564637145689602,0.24468032823263783,0.24413660768902695,0.24398521153511366,0.24390117639530343,0.24337185727342478,0.24276095712043938,0.24215502958866422,0.2420103252464793,0.24155922285332893,0.24120582922324788,0.24125741102482096,0.24205904197688058,0.24289253847922068,0.2432516389714858
